{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03314086069492072, 'weighted_error': 1.0007299781054355}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.14471993009429035, 'weighted_error': 1.0149885563330205}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06770441249973866, 'weighted_error': 1.007012111601837}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.020519194245505516, 'weighted_error': 1.0021252272978893}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.014845046037999854, 'weighted_error': 1.0015375079350848}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0037930957281830753, 'weighted_error': 1.0003928828966728}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.00393930487243131, 'weighted_error': 1.000408049080145}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.8175102620035144, 'weighted_error': 1.0069855896866788}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.2763594115335735, 'weighted_error': 1.0109065374190762}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.30142355306165636, 'weighted_error': 1.0025756035234525}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.22095380824068678, 'weighted_error': 1.0018881985525703}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.16709152773998948, 'weighted_error': 1.0014278796747784}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.008518660932266305, 'weighted_error': 1.00007280139771}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.6755210323226357, 'weighted_error': 1.0293883626056157}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.623040495438908, 'weighted_error': 1.0109279971381413}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.16484183245266576, 'weighted_error': 1.0028913777810733}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.04775291789933683, 'weighted_error': 1.0008375835665755}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.049047800290129916, 'weighted_error': 1.0008602712576962}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.030454987138115598, 'weighted_error': 1.000534161121865}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 27.183401306733874, 'weighted_error': 1.035456371129344}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.2151719730047805, 'weighted_error': 1.0028893358400939}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 5.701532677338045, 'weighted_error': 1.0074367236628623}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.7459778488415202, 'weighted_error': 1.0009730018027674}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.9028679711264657, 'weighted_error': 1.00117764575349}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.184669353241983, 'weighted_error': 1.001545204221529}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.9588315038905122, 'weighted_error': 1.0187027003598}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4136075067715426, 'weighted_error': 1.0080677925055688}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.13753025153048387, 'weighted_error': 1.0026826189896416}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09609110311075675, 'weighted_error': 1.001874355209738}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.061980756265806944, 'weighted_error': 1.0012089569778715}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.017647745599772783, 'weighted_error': 1.0003442196473402}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.492311495556825, 'weighted_error': 1.0438789097953558}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6111959561926295, 'weighted_error': 1.010760559798651}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1253246258796324, 'weighted_error': 1.002206428169327}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.22136165782092618, 'weighted_error': 1.003897214057718}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.051445369223854245, 'weighted_error': 1.0009057248119748}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06499719309933973, 'weighted_error': 1.0011443431809208}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09812130074953894, 'weighted_error': 1.013291408396723}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.059526936245078856, 'weighted_error': 1.008063056169358}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06243014186307096, 'weighted_error': 1.0084568159618275}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.018617911424401484, 'weighted_error': 1.0025217371576474}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.010309083161214812, 'weighted_error': 1.0013965216360525}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.002220408064077068, 'weighted_error': 1.0003008281120513}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 3.754489572173373, 'weighted_error': 1.0139565025997526}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.5747154510965116, 'weighted_error': 1.005853581819867}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.004654736469631, 'weighted_error': 1.0074517688078442}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.80893882892395, 'weighted_error': 1.0030070669779794}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.270234861560922, 'weighted_error': 1.0010045486728736}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.10341834154674516, 'weighted_error': 1.000384433753108}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.16376632238177105, 'weighted_error': 1.0181901360930732}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09979925438096834, 'weighted_error': 1.0110848898019429}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09878587100466153, 'weighted_error': 1.0109726043510339}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.020306017637268445, 'weighted_error': 1.0022555104183775}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.00429929635011571, 'weighted_error': 1.0004774977043398}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.004552795825985083, 'weighted_error': 1.0005056530147751}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 4.001501719657419, 'weighted_error': 1.0206142686833783}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.0806292292709618, 'weighted_error': 1.0055669701998364}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.214671962688835, 'weighted_error': 1.0011058933301302}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.8827071811210813, 'weighted_error': 1.0045474282641016}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.18110849494690648, 'weighted_error': 1.00093300350237}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.18463085516800296, 'weighted_error': 1.0009511438134224}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6292492846212938, 'weighted_error': 1.0190974125572372}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.31638600566771113, 'weighted_error': 1.009602077291785}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.19438251430066583, 'weighted_error': 1.0058994125943983}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.08039613626570027, 'weighted_error': 1.0024399662751575}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.049351969045157894, 'weighted_error': 1.0014978307507056}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.01346015172343456, 'weighted_error': 1.0004084897686032}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 4.102490730077398, 'weighted_error': 1.0115680166000671}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.3281970223315915, 'weighted_error': 1.006564995365863}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.1320792007592715, 'weighted_error': 1.0031921895578768}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.3724840049173284, 'weighted_error': 1.0010503090639569}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.19381474275591182, 'weighted_error': 1.0005464942281772}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09340998798978276, 'weighted_error': 1.0002633995876}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.5365139891154114, 'weighted_error': 1.0134611280085803}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.3686510091325098, 'weighted_error': 1.009249366962279}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.29724431685350045, 'weighted_error': 1.0074578519714452}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1467726661890487, 'weighted_error': 1.0036825353718957}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.01924306336435594, 'weighted_error': 1.0004828094284752}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.01150025672796266, 'weighted_error': 1.0002885534889636}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.3050892536208524, 'weighted_error': 1.016530045700998}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2142574406844932, 'weighted_error': 1.0116085873093703}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.10818706507413751, 'weighted_error': 1.0058615896775196}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.009042687244387743, 'weighted_error': 1.000489920543461}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.043545450524454396, 'weighted_error': 1.0023593665596435}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.009158028381060912, 'weighted_error': 1.0004961833524364}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.7581019312198128, 'weighted_error': 1.0174795747935375}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.5581769599998132, 'weighted_error': 1.0128700310275662}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.10814138102950473, 'weighted_error': 1.0024933690735915}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.057360928592789115, 'weighted_error': 1.0013226278815315}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09267314748168724, 'weighted_error': 1.002136734763545}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.020149299230726014, 'weighted_error': 1.0004645651421795}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1566647128502771, 'weighted_error': 1.010817637825555}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.17758687415714222, 'weighted_error': 1.0122625220522004}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.08804168537131321, 'weighted_error': 1.0060793379770048}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.024906145093008605, 'weighted_error': 1.001719714369202}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.006221667341209963, 'weighted_error': 1.0004295946841126}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0065638557286543915, 'weighted_error': 1.0004532781109379}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1941405998192503, 'weighted_error': 1.0170958618636028}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.11680192796063645, 'weighted_error': 1.0102851687585774}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.07478334915083198, 'weighted_error': 1.0065852194651008}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.022801437529626642, 'weighted_error': 1.0020079997281615}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.02028251942462478, 'weighted_error': 1.0017861348336592}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.004278336264245903, 'weighted_error': 1.0003767375594015}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.155205335233384, 'weighted_error': 1.0351569224247195}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2644470788167494, 'weighted_error': 1.0080480631797337}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.11213174256458922, 'weighted_error': 1.0034125358685786}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.04551830252502961, 'weighted_error': 1.0013852538053813}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.019037768733524592, 'weighted_error': 1.0005794279528684}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.01287574993943133, 'weighted_error': 1.0003918616989018}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.7386780961858515, 'weighted_error': 1.0353247775672774}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2183355989629548, 'weighted_error': 1.010441175326213}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06451657742777106, 'weighted_error': 1.0030852762705098}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03787920264584626, 'weighted_error': 1.0018114743272322}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03702926688472197, 'weighted_error': 1.0017708193507024}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.02408730721569191, 'weighted_error': 1.0011518931111942}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.27384868583569255, 'weighted_error': 1.0062892610023677}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.24303004251661414, 'weighted_error': 1.0055813511047982}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2501619605498366, 'weighted_error': 1.005745206955257}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.16195990441578337, 'weighted_error': 1.003719622973948}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.047437571899235816, 'weighted_error': 1.0010894156477415}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.04052528768888246, 'weighted_error': 1.000930749504805}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6656161310786486, 'weighted_error': 1.0081738189250848}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.2832329979124935, 'weighted_error': 1.0157585159426503}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.3049548917726058, 'weighted_error': 1.0037449610506557}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.16977166273925376, 'weighted_error': 1.0020848930885151}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06030058587419747, 'weighted_error': 1.0007404885454836}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.017215514606161914, 'weighted_error': 1.000211410232978}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 3.471559651109671, 'weighted_error': 1.0145605527223056}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.637186189132138, 'weighted_error': 1.011060944265652}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.0691567718906794, 'weighted_error': 1.0086785834501613}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.24500026306508724, 'weighted_error': 1.001027571515401}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.5608841247850732, 'weighted_error': 1.0023524581764456}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1261875035600577, 'weighted_error': 1.000529239652611}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.19621006816331937, 'weighted_error': 1.0083444349417237}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.08044337107056926, 'weighted_error': 1.0034210605386829}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.05341716700111269, 'weighted_error': 1.0022716752985326}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.04678798197249549, 'weighted_error': 1.001989831649481}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.04127344863582864, 'weighted_error': 1.0017553280496925}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.02152411839681698, 'weighted_error': 1.0009154120966122}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.40980780571882064, 'weighted_error': 1.0200010040472665}
