{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06159951540799241, 'weighted_error': 1.0040815426998206}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.00983602831672562, 'weighted_error': 1.0006517174313871}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.008234219929473752, 'weighted_error': 1.0005455831339398}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.004641051535974898, 'weighted_error': 1.0003075162802302}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0011696234319105237, 'weighted_error': 1.0000775123500834}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.4437796513683612, 'weighted_error': 1.0271322405927252}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.9130629947870315, 'weighted_error': 1.017158715898324}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4985327559683491, 'weighted_error': 1.0093685997634587}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.20501103818904015, 'weighted_error': 1.0038526563152665}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0816720955579885, 'weighted_error': 1.0015348438431637}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.05134445551574417, 'weighted_error': 1.0009649128573288}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.9968801817792243, 'weighted_error': 1.0439018443304282}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.35338664270383835, 'weighted_error': 1.015562922708838}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.15374078273286648, 'weighted_error': 1.0067707452724397}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.023539806270447338, 'weighted_error': 1.0010366493903107}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.04038149551469618, 'weighted_error': 1.0017783592149425}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.008805490260816761, 'weighted_error': 1.00038776751747}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 10.712927767563297, 'weighted_error': 1.041278448032929}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.8181564458695023, 'weighted_error': 1.0108588390664588}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.237590367422668, 'weighted_error': 1.004768628713589}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.939309069928554, 'weighted_error': 1.003619333009166}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.17100806109040123, 'weighted_error': 1.0006589197726388}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.19163169315023215, 'weighted_error': 1.0007383947552608}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.1613362814901318, 'weighted_error': 1.0566794331207396}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.38866678202096056, 'weighted_error': 1.0189691609027602}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1487903951788334, 'weighted_error': 1.0072617538819}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1448821847796356, 'weighted_error': 1.0070709001991978}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.08270263941656615, 'weighted_error': 1.004036342162941}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.019389931314619725, 'weighted_error': 1.0009462926943062}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6488297374691772, 'weighted_error': 1.0159213295482545}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.7318128842265901, 'weighted_error': 1.017957442154405}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.238853616883946, 'weighted_error': 1.0058611342257993}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09083983161586359, 'weighted_error': 1.0022291550837803}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.048676086190518775, 'weighted_error': 1.001194409817667}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.020242342569731214, 'weighted_error': 1.0004966958173431}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 25.755872011956335, 'weighted_error': 1.1074156541453104}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 6.665241274811582, 'weighted_error': 1.027797656911987}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 9.440414834363455, 'weighted_error': 1.0393715581403433}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.6208216894422383, 'weighted_error': 1.0109302094978718}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4719638857835826, 'weighted_error': 1.001968325338549}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.16574319521851283, 'weighted_error': 1.0006912321676884}
{'sample_size': 50, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09147397313648287, 'weighted_error': 1.0009497801361615}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.057573885302756145, 'weighted_error': 1.000597804972531}
{'sample_size': 200, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.016159833650978193, 'weighted_error': 1.0001677836985918}
{'sample_size': 400, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.010371546436511522, 'weighted_error': 1.0001076880258843}
{'sample_size': 800, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.006103560341596953, 'weighted_error': 1.000063363927591}
{'sample_size': 1600, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0023910993538518747, 'weighted_error': 1.000024824908893}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.4624108805218191, 'weighted_error': 1.0070317349333766}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.9227813094576942, 'weighted_error': 1.0292392758166031}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.3211207574014756, 'weighted_error': 1.0200901170512957}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.6667569130477862, 'weighted_error': 1.0101396409889183}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.6418630773254587, 'weighted_error': 1.0097604034214263}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.0472583665459232, 'weighted_error': 1.015924740837413}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.41362945093663867, 'weighted_error': 1.0062642435908256}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.4720366121783582, 'weighted_error': 1.0070758889096871}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.2480582159706737, 'weighted_error': 1.007755532669299}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.5685273368501345, 'weighted_error': 1.0035328407047046}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.3925503149558114, 'weighted_error': 1.0024392966895554}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.6258603482550058, 'weighted_error': 1.0038891406613537}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 2.995534939121483, 'weighted_error': 1.0186134727905605}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.575139826892214, 'weighted_error': 1.0035696952647781}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.6622186302406285, 'weighted_error': 1.0040074444966585}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.6318515361323721, 'weighted_error': 1.0034960838862306}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.17367856392035574, 'weighted_error': 1.0005159894174345}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.5201040033848169, 'weighted_error': 1.0015452083664016}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.41818043182953313, 'weighted_error': 1.0012424403015303}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.2972940176299109, 'weighted_error': 1.0008832338532525}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.3177335725580211, 'weighted_error': 1.0009438972863312}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.1475412373985086, 'weighted_error': 1.0004379434982145}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.5552287902667598, 'weighted_error': 1.001639447335137}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.12134342413778305, 'weighted_error': 1.0003200293654817}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.45995054067604596, 'weighted_error': 1.0008614499586728}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.0681573047112511, 'weighted_error': 1.0020005620954764}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.1110158208976828, 'weighted_error': 1.0020808271958452}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.6912952191823902, 'weighted_error': 1.0031676649427572}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.25353751438386507, 'weighted_error': 1.0004747253578121}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.673846900592344, 'weighted_error': 1.0050073394189316}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.23324512373769313, 'weighted_error': 1.0004230319706655}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.8301284318338371, 'weighted_error': 1.0014994718936034}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.21318037412154936, 'weighted_error': 1.0124570429426896}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.07597566389661442, 'weighted_error': 1.0044395467424976}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.09381524832851691, 'weighted_error': 1.0054820055987495}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.1374220671941761, 'weighted_error': 1.008030090867238}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.11319135353342306, 'weighted_error': 1.0066124537990575}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.15290067355039494, 'weighted_error': 1.008927267129504}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.11192073104873282, 'weighted_error': 1.0063558317987904}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.07031339965918207, 'weighted_error': 1.0033719526514935}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 2.929787477433261, 'weighted_error': 1.0075169945659441}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.1784562644362655, 'weighted_error': 1.0030235688332283}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.2461956385227249, 'weighted_error': 1.003197406255935}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.8406011466671233, 'weighted_error': 1.00215673939656}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.5575928793125424, 'weighted_error': 1.0039962956275925}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.517023922286769, 'weighted_error': 1.006457826827894}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.2096837901332944, 'weighted_error': 1.0030991974540477}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.916922900386402, 'weighted_error': 1.00233446239643}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.07547898291868942, 'weighted_error': 1.0011926434223064}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.11298108355422228, 'weighted_error': 1.0017852550161634}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.042116153605569175, 'weighted_error': 1.0006654953115257}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.030905345899452253, 'weighted_error': 1.0004883431921086}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.026622999320086726, 'weighted_error': 1.0004199945056491}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.025986122979850618, 'weighted_error': 1.000407939525127}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.07332530801837134, 'weighted_error': 1.0010918078216182}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.2965040062428242, 'weighted_error': 1.0044178015402054}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.1930527135986259, 'weighted_error': 1.0022136463625428}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.10866966745383481, 'weighted_error': 1.0012461058269413}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.11165250912126048, 'weighted_error': 1.0012803231664629}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.05206145364653232, 'weighted_error': 1.0005969836679784}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.06381654676053619, 'weighted_error': 1.0007317287122361}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.05402567473511165, 'weighted_error': 1.000619350273872}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.21085355130963132, 'weighted_error': 1.0024146187989649}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.09435754095610147, 'weighted_error': 1.0010694890830043}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.29790759650304866, 'weighted_error': 1.0053619214659872}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.5596891086912603, 'weighted_error': 1.010073617691519}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.1042942450920217, 'weighted_error': 1.0198758117408013}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.6394013199919366, 'weighted_error': 1.0115083740713386}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.35207929463927, 'weighted_error': 1.024334537323937}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.8735313523632063, 'weighted_error': 1.015718640518575}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.8768742753089344, 'weighted_error': 1.0156847804016533}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.778963170122173, 'weighted_error': 1.0136295974226581}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.3558216142162052, 'weighted_error': 1.0078374662223963}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.6632490555516496, 'weighted_error': 1.0146089349077134}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.8182810045189157, 'weighted_error': 1.0180238932515382}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.32096180630230065, 'weighted_error': 1.0070696499112368}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.9454932236825885, 'weighted_error': 1.020825827208367}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.1420972333164978, 'weighted_error': 1.0031292847239999}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.21419787102998838, 'weighted_error': 1.004702885889825}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.4856100638398261, 'weighted_error': 1.0106357738569773}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.006394416334486933, 'weighted_error': 1.0006621680427488}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.007839663486374689, 'weighted_error': 1.0008119427324735}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.01428038220739819, 'weighted_error': 1.0014790141488923}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.009623574778117105, 'weighted_error': 1.000996320820882}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.010771296664098722, 'weighted_error': 1.0011077007090272}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.02251694016566665, 'weighted_error': 1.0023002709703939}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.027766540523019616, 'weighted_error': 1.0020798445460972}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.15816834737233426, 'weighted_error': 1.0131977180278926}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 8.261717203875284, 'weighted_error': 1.0705972254248115}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 3.356723843400124, 'weighted_error': 1.0286835960247795}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 5.7591676657344095, 'weighted_error': 1.0492127974231762}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 4.169319100415969, 'weighted_error': 1.0356271057626965}
