{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.2111863452334464e-05, 'weighted_error': 1.0003758593603176}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.8116656414559867e-05, 'weighted_error': 1.0002509260040235}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.1823774511994257e-05, 'weighted_error': 1.0001947841291114}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.5307241246692917e-05, 'weighted_error': 1.0036787383275492}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.3003822591566517e-05, 'weighted_error': 1.0013548829667207}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.1328672143921071e-05, 'weighted_error': 1.0011803273173072}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.881917192957408e-06, 'weighted_error': 1.0003002933689185}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 7.280667983538363e-07, 'weighted_error': 1.000075851345328}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.7508275049522298e-06, 'weighted_error': 1.0001824183009793}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0007544665745079741, 'weighted_error': 1.02906834123233}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0005434289325281348, 'weighted_error': 1.0209377054299538}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00029879401993323444, 'weighted_error': 1.011512098969949}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00019319631149106262, 'weighted_error': 1.0074434295671038}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.970322452830553e-05, 'weighted_error': 1.0023002940322927}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.2881232853859716e-05, 'weighted_error': 1.000881594529067}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.828692935071901e-05, 'weighted_error': 1.0038869850377614}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.11908910493084e-06, 'weighted_error': 1.00036064366915}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.1296741159659384e-06, 'weighted_error': 1.0001633290246443}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.959557920432914e-06, 'weighted_error': 1.0001565878970933}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.245774459313829e-07, 'weighted_error': 1.00003657108751}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.253978805738005e-07, 'weighted_error': 1.0000128710176233}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.164563965989627e-05, 'weighted_error': 1.001242239142672}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.901746826449393e-05, 'weighted_error': 1.0015316235940561}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.3118367473460647e-06, 'weighted_error': 1.000090746322122}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.627792463353366e-06, 'weighted_error': 1.0001424137468935}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.0725555378612897e-06, 'weighted_error': 1.000042104869406}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.273412897078843e-07, 'weighted_error': 1.0000167699134341}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0001064229982820008, 'weighted_error': 1.0037913712788342}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.33046210027655e-05, 'weighted_error': 1.001186499453456}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.668792246622934e-06, 'weighted_error': 1.0003444716775185}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.918928423311766e-06, 'weighted_error': 1.0001396023559261}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.95558136010053e-06, 'weighted_error': 1.000105289854841}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.546870372381211e-07, 'weighted_error': 1.0000340113369908}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.000929781477903026, 'weighted_error': 1.003123316078665}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0005091424748419391, 'weighted_error': 1.0017103189514296}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0003125700923822509, 'weighted_error': 1.0010499735006242}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.867825479145559e-05, 'weighted_error': 1.0001635188090405}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.835378627470297e-05, 'weighted_error': 1.0000616534678632}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.76765224538439e-05, 'weighted_error': 1.0000593787824674}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00022667949384461687, 'weighted_error': 1.0017848401570613}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 6.472564966250809e-05, 'weighted_error': 1.000509649599358}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.094181334626172e-05, 'weighted_error': 1.000164886201494}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.2907115398839053e-05, 'weighted_error': 1.000101630385096}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.245770522676739e-06, 'weighted_error': 1.0000727952821291}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.235705548029024e-06, 'weighted_error': 1.0000333486980513}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0016610075844649423, 'weighted_error': 1.0064852712905656}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0011806483789151634, 'weighted_error': 1.0046097484092138}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0009490631054218923, 'weighted_error': 1.00370549522727}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00035499086565333316, 'weighted_error': 1.001386054606239}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00012373158496862115, 'weighted_error': 1.000483112475616}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.805878014262308e-05, 'weighted_error': 1.0000705142878783}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0013036966485634805, 'weighted_error': 1.0080717257135563}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0002171676115697105, 'weighted_error': 1.0013445401454089}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.175520413751348e-05, 'weighted_error': 1.0005680891072817}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.0570030608796151e-05, 'weighted_error': 1.000065441380946}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.2446995194888038e-05, 'weighted_error': 1.000138980493955}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.7224037721209223e-05, 'weighted_error': 1.00010664425832}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0021494526990568142, 'weighted_error': 1.0063724466582813}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0016981406828140428, 'weighted_error': 1.0050344477363102}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00020827237462248368, 'weighted_error': 1.000617460391699}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00012013061917463915, 'weighted_error': 1.0003561462180708}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.64175326786477e-05, 'weighted_error': 1.0002858432222401}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.625297374243473e-05, 'weighted_error': 1.0002557081241976}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0010730254515031242, 'weighted_error': 1.0036791597758468}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0007344461899317679, 'weighted_error': 1.002518247026527}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00021345851866278788, 'weighted_error': 1.0007319008417148}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.976670629758264e-05, 'weighted_error': 1.0003077931806592}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.2295107728339025e-05, 'weighted_error': 1.0000764465232035}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.057705734975929e-05, 'weighted_error': 1.0001391276973899}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.0921685831239106e-06, 'weighted_error': 1.0000956159452647}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.6251799340618257e-06, 'weighted_error': 1.0001120886935397}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.5692209772457934e-07, 'weighted_error': 1.0000048530085903}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.1799872559225406e-07, 'weighted_error': 1.0000129198702867}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.98328181675186e-07, 'weighted_error': 1.0000061307558725}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.413319115859267e-08, 'weighted_error': 1.0000029103968961}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0006429038690902728, 'weighted_error': 1.0185511287152476}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00017271535630801027, 'weighted_error': 1.0049837679537403}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.588935587328688e-05, 'weighted_error': 1.002478354652979}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00017657769688352487, 'weighted_error': 1.0050951952881948}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.756054812254808e-06, 'weighted_error': 1.0001660841988602}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.4010348177560313e-05, 'weighted_error': 1.0004042562118942}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.7228694427718116e-05, 'weighted_error': 1.0032913337994847}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.0926590935883169e-05, 'weighted_error': 1.000628421587331}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.1372618014040375e-05, 'weighted_error': 1.0006540655661322}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.601222839833786e-06, 'weighted_error': 1.0005521829689648}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.2796621503351819e-06, 'weighted_error': 1.0000735970719983}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.203022665182286e-07, 'weighted_error': 1.0000529297008454}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.0930799830961477e-05, 'weighted_error': 1.0009618536867033}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.783152489360028e-07, 'weighted_error': 1.000042089826657}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 6.809073640326179e-07, 'weighted_error': 1.0000599232931848}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.4180562927520867e-07, 'weighted_error': 1.0000300805396731}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.0868667222980809e-07, 'weighted_error': 1.000009562338684}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 7.975784806557255e-08, 'weighted_error': 1.000007016896445}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0005657360738901553, 'weighted_error': 1.001782968624016}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.000504762750590494, 'weighted_error': 1.0015908147764778}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00020698917205720895, 'weighted_error': 1.0006523450759595}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00020735634700425902, 'weighted_error': 1.0006535011545554}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00013564379896031389, 'weighted_error': 1.0004274926524257}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.070204164369595e-06, 'weighted_error': 1.0000254328884746}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0013219575535045602, 'weighted_error': 1.0016352169585567}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0012699739383714484, 'weighted_error': 1.001570910271983}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00028274664467340587, 'weighted_error': 1.000349749086488}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00031308218312753615, 'weighted_error': 1.0003872689720232}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00010364443844344118, 'weighted_error': 1.000128206644345}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.385881342038286e-05, 'weighted_error': 1.0001161006280475}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.002032529007656671, 'weighted_error': 1.012947931850632}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0005000878965302681, 'weighted_error': 1.0031857131761626}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0004013289339397562, 'weighted_error': 1.0025566405768491}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 7.90256275521846e-05, 'weighted_error': 1.0005034287360968}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.046356801434702e-05, 'weighted_error': 1.0005125871026377}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.47531753128536e-05, 'weighted_error': 1.0003487959392388}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0005616106936669044, 'weighted_error': 1.000678959901045}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0009106494202711508, 'weighted_error': 1.0011009312014243}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0005743485864464078, 'weighted_error': 1.0006943676388282}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.2937759773924816e-05, 'weighted_error': 1.0000640005687056}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.635145892409767e-05, 'weighted_error': 1.0001043921329626}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 7.37228879304096e-05, 'weighted_error': 1.0000891257211835}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 7.324381829707741e-05, 'weighted_error': 1.0012103084479262}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0001336492227530237, 'weighted_error': 1.002208486286359}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0001297393398153066, 'weighted_error': 1.0021439272578567}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.0575124980355003e-05, 'weighted_error': 1.0003399971237539}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.0786402958124676e-05, 'weighted_error': 1.0003435196961292}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 7.810225793237804e-06, 'weighted_error': 1.0001290332269195}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.3461328305655275e-14, 'weighted_error': 0.9999999998899302}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.1649899246603965e-14, 'weighted_error': 0.9999999997541392}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.31518099599443e-15, 'weighted_error': 0.999999999748156}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.1349042447651079e-14, 'weighted_error': 0.9999999997525352}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.353160225143546e-15, 'weighted_error': 0.9999999997458491}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.017101365688423e-15, 'weighted_error': 0.9999999997423928}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.001159271039678924, 'weighted_error': 1.0015962734816104}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0007791408172053212, 'weighted_error': 1.0010728619986777}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0004781544796264673, 'weighted_error': 1.0006583974426226}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00013822742236295138, 'weighted_error': 1.000190331098262}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.940383522831076e-05, 'weighted_error': 1.000081796399075}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.1290481977059524e-05, 'weighted_error': 1.0000155464467346}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0004581186830131743, 'weighted_error': 1.0023520452512165}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0014142574529534, 'weighted_error': 1.0072609829210035}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0003927289367311453, 'weighted_error': 1.0020163490942398}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00012578993648150707, 'weighted_error': 1.0006458097713113}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 7.289358752377522e-05, 'weighted_error': 1.0003742362143198}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.067371344992971e-05, 'weighted_error': 1.000260180650908}
