{'sample_size': 1000, 'difference': -68, 'noise': 0.5, 'n': 60, 'shap_error': 0.005443106781584195}
{'sample_size': 1000, 'difference': -138, 'noise': 1, 'n': 60, 'shap_error': 0.017537680125264386}
{'sample_size': 1000, 'difference': -6, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00016712798420218165}
{'sample_size': 1000, 'difference': -66, 'noise': 0.001, 'n': 60, 'shap_error': 0.00020633562576846985}
{'sample_size': 1000, 'difference': -62, 'noise': 0.005, 'n': 60, 'shap_error': 0.0001789400582508488}
{'sample_size': 1000, 'difference': -88, 'noise': 0.01, 'n': 60, 'shap_error': 0.0001434784929317268}
{'sample_size': 1000, 'difference': -30, 'noise': 0.05, 'n': 60, 'shap_error': 0.00019630228356893876}
{'sample_size': 1000, 'difference': -14, 'noise': 0.1, 'n': 60, 'shap_error': 0.00022650328084944935}
{'sample_size': 1000, 'difference': -72, 'noise': 0.5, 'n': 60, 'shap_error': 0.0030727101932730037}
{'sample_size': 1000, 'difference': -92, 'noise': 1, 'n': 60, 'shap_error': 0.018690370500406377}
{'sample_size': 1000, 'difference': -36, 'noise': 0.0005, 'n': 60, 'shap_error': 5.0395997925854386e-05}
{'sample_size': 1000, 'difference': -60, 'noise': 0.001, 'n': 60, 'shap_error': 8.419161744433017e-05}
{'sample_size': 1000, 'difference': -36, 'noise': 0.005, 'n': 60, 'shap_error': 5.276692639437025e-05}
{'sample_size': 1000, 'difference': -80, 'noise': 0.01, 'n': 60, 'shap_error': 5.732359769057406e-05}
{'sample_size': 1000, 'difference': -78, 'noise': 0.05, 'n': 60, 'shap_error': 0.000113971004736967}
{'sample_size': 1000, 'difference': -44, 'noise': 0.1, 'n': 60, 'shap_error': 0.00017970528241618625}
{'sample_size': 1000, 'difference': -40, 'noise': 0.5, 'n': 60, 'shap_error': 0.0034626373937688038}
{'sample_size': 1000, 'difference': -46, 'noise': 1, 'n': 60, 'shap_error': 0.012938735974319436}
{'sample_size': 1000, 'difference': -88, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00016389215965238214}
{'sample_size': 1000, 'difference': -6, 'noise': 0.001, 'n': 60, 'shap_error': 0.00010564099029640382}
{'sample_size': 1000, 'difference': -54, 'noise': 0.005, 'n': 60, 'shap_error': 0.00010659306523628069}
{'sample_size': 1000, 'difference': -72, 'noise': 0.01, 'n': 60, 'shap_error': 0.0001559306818261085}
{'sample_size': 1000, 'difference': -88, 'noise': 0.05, 'n': 60, 'shap_error': 0.00017983019331223055}
{'sample_size': 1000, 'difference': -20, 'noise': 0.1, 'n': 60, 'shap_error': 0.00025618060498203214}
{'sample_size': 1000, 'difference': -130, 'noise': 0.5, 'n': 60, 'shap_error': 0.006879394156624736}
{'sample_size': 1000, 'difference': -22, 'noise': 1, 'n': 60, 'shap_error': 0.02536428053693074}
{'sample_size': 1000, 'difference': -78, 'noise': 0.0005, 'n': 60, 'shap_error': 1.348715502865376e-05}
{'sample_size': 1000, 'difference': -44, 'noise': 0.001, 'n': 60, 'shap_error': 1.0592130235464385e-05}
{'sample_size': 1000, 'difference': -42, 'noise': 0.005, 'n': 60, 'shap_error': 1.17960217003987e-05}
{'sample_size': 1000, 'difference': -50, 'noise': 0.01, 'n': 60, 'shap_error': 1.856544573833902e-05}
{'sample_size': 1000, 'difference': -68, 'noise': 0.05, 'n': 60, 'shap_error': 6.245450453416328e-05}
{'sample_size': 1000, 'difference': -78, 'noise': 0.1, 'n': 60, 'shap_error': 0.00013993578642935569}
{'sample_size': 1000, 'difference': -86, 'noise': 0.5, 'n': 60, 'shap_error': 0.0041717418712221175}
{'sample_size': 1000, 'difference': -54, 'noise': 1, 'n': 60, 'shap_error': 0.013882424223960929}
{'sample_size': 1000, 'difference': -70, 'noise': 0.0005, 'n': 60, 'shap_error': 6.810754675028231e-06}
{'sample_size': 1000, 'difference': -46, 'noise': 0.001, 'n': 60, 'shap_error': 9.157144512193003e-06}
{'sample_size': 1000, 'difference': -30, 'noise': 0.005, 'n': 60, 'shap_error': 7.712677921955241e-06}
{'sample_size': 1000, 'difference': -94, 'noise': 0.01, 'n': 60, 'shap_error': 7.390181326628445e-06}
{'sample_size': 1000, 'difference': -20, 'noise': 0.05, 'n': 60, 'shap_error': 3.006063808197249e-05}
{'sample_size': 1000, 'difference': -76, 'noise': 0.1, 'n': 60, 'shap_error': 0.00011012674343617335}
{'sample_size': 1000, 'difference': -48, 'noise': 0.5, 'n': 60, 'shap_error': 0.0019787420922774608}
{'sample_size': 1000, 'difference': -140, 'noise': 1, 'n': 60, 'shap_error': 0.013998891670361925}
{'sample_size': 1000, 'difference': -6, 'noise': 0.0005, 'n': 60, 'shap_error': 3.356670918581005e-05}
{'sample_size': 1000, 'difference': -66, 'noise': 0.001, 'n': 60, 'shap_error': 4.1171856356223634e-05}
{'sample_size': 1000, 'difference': 2, 'noise': 0.005, 'n': 60, 'shap_error': 5.504111906199275e-05}
{'sample_size': 1000, 'difference': -122, 'noise': 0.01, 'n': 60, 'shap_error': 5.227377840224367e-05}
{'sample_size': 1000, 'difference': -76, 'noise': 0.05, 'n': 60, 'shap_error': 0.00012487548851583874}
{'sample_size': 1000, 'difference': -72, 'noise': 0.1, 'n': 60, 'shap_error': 0.0003844540399974162}
{'sample_size': 1000, 'difference': -154, 'noise': 0.5, 'n': 60, 'shap_error': 0.008213657791548968}
{'sample_size': 1000, 'difference': -14, 'noise': 1, 'n': 60, 'shap_error': 0.019368879742200553}
{'sample_size': 1000, 'difference': -60, 'noise': 0.0005, 'n': 60, 'shap_error': 5.884119323243288e-09}
{'sample_size': 1000, 'difference': -80, 'noise': 0.001, 'n': 60, 'shap_error': 1.9796344609510583e-08}
{'sample_size': 1000, 'difference': -52, 'noise': 0.005, 'n': 60, 'shap_error': 5.760023615629664e-07}
{'sample_size': 1000, 'difference': -86, 'noise': 0.01, 'n': 60, 'shap_error': 1.9012727365130835e-06}
{'sample_size': 1000, 'difference': -44, 'noise': 0.05, 'n': 60, 'shap_error': 4.219832421164067e-05}
{'sample_size': 1000, 'difference': -24, 'noise': 0.1, 'n': 60, 'shap_error': 0.00018630837529464691}
{'sample_size': 1000, 'difference': -104, 'noise': 0.5, 'n': 60, 'shap_error': 0.007326830017481795}
{'sample_size': 1000, 'difference': -90, 'noise': 1, 'n': 60, 'shap_error': 0.02982190356461511}
{'sample_size': 1000, 'difference': -120, 'noise': 0.0005, 'n': 60, 'shap_error': 6.719455955318373e-05}
{'sample_size': 1000, 'difference': -52, 'noise': 0.001, 'n': 60, 'shap_error': 5.487831504162148e-05}
{'sample_size': 1000, 'difference': -112, 'noise': 0.005, 'n': 60, 'shap_error': 7.189017914491131e-05}
{'sample_size': 1000, 'difference': -40, 'noise': 0.01, 'n': 60, 'shap_error': 4.3115335703991145e-05}
{'sample_size': 1000, 'difference': -68, 'noise': 0.05, 'n': 60, 'shap_error': 9.187563517117713e-05}
{'sample_size': 1000, 'difference': -64, 'noise': 0.1, 'n': 60, 'shap_error': 0.0002449401013699999}
{'sample_size': 1000, 'difference': 6, 'noise': 0.5, 'n': 60, 'shap_error': 0.005207643831390094}
{'sample_size': 1000, 'difference': -80, 'noise': 1, 'n': 60, 'shap_error': 0.01925508583424971}
{'sample_size': 1000, 'difference': -104, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0007407558674030965}
{'sample_size': 1000, 'difference': -66, 'noise': 0.001, 'n': 60, 'shap_error': 0.0006619124081299905}
{'sample_size': 1000, 'difference': -70, 'noise': 0.005, 'n': 60, 'shap_error': 0.0008399882082923838}
{'sample_size': 1000, 'difference': -160, 'noise': 0.01, 'n': 60, 'shap_error': 0.0005283729364636152}
{'sample_size': 1000, 'difference': -38, 'noise': 0.05, 'n': 60, 'shap_error': 0.0006352358641048787}
{'sample_size': 1000, 'difference': -16, 'noise': 0.1, 'n': 60, 'shap_error': 0.0004250823065367637}
{'sample_size': 1000, 'difference': -18, 'noise': 0.5, 'n': 60, 'shap_error': 0.0031952543956584698}
{'sample_size': 1000, 'difference': -88, 'noise': 1, 'n': 60, 'shap_error': 0.009782939733707934}
{'sample_size': 1000, 'difference': -60, 'noise': 0.0005, 'n': 60, 'shap_error': 9.195506269135846e-06}
{'sample_size': 1000, 'difference': -92, 'noise': 0.001, 'n': 60, 'shap_error': 1.3479863907557756e-05}
{'sample_size': 1000, 'difference': -74, 'noise': 0.005, 'n': 60, 'shap_error': 1.4254376466773741e-05}
{'sample_size': 1000, 'difference': -94, 'noise': 0.01, 'n': 60, 'shap_error': 1.4406151819167336e-05}
{'sample_size': 1000, 'difference': -142, 'noise': 0.05, 'n': 60, 'shap_error': 4.98397982725783e-05}
{'sample_size': 1000, 'difference': -60, 'noise': 0.1, 'n': 60, 'shap_error': 0.0001362172250596256}
{'sample_size': 1000, 'difference': -28, 'noise': 0.5, 'n': 60, 'shap_error': 0.0024053641683459193}
{'sample_size': 1000, 'difference': -82, 'noise': 1, 'n': 60, 'shap_error': 0.009056825848712282}
{'sample_size': 1000, 'difference': -92, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0005205907292125509}
{'sample_size': 1000, 'difference': -72, 'noise': 0.001, 'n': 60, 'shap_error': 0.0003996416895399152}
{'sample_size': 1000, 'difference': -100, 'noise': 0.005, 'n': 60, 'shap_error': 0.0003928731468124111}
{'sample_size': 1000, 'difference': -98, 'noise': 0.01, 'n': 60, 'shap_error': 0.0004641388532470592}
{'sample_size': 1000, 'difference': -102, 'noise': 0.05, 'n': 60, 'shap_error': 0.00045644571912150533}
{'sample_size': 1000, 'difference': -92, 'noise': 0.1, 'n': 60, 'shap_error': 0.0005984942653014184}
{'sample_size': 1000, 'difference': -58, 'noise': 0.5, 'n': 60, 'shap_error': 0.0029997092456604496}
{'sample_size': 1000, 'difference': -34, 'noise': 1, 'n': 60, 'shap_error': 0.007332664694790229}
{'sample_size': 1000, 'difference': -126, 'noise': 0.0005, 'n': 60, 'shap_error': 8.20568313199216e-05}
{'sample_size': 1000, 'difference': -108, 'noise': 0.001, 'n': 60, 'shap_error': 8.404811550078468e-05}
{'sample_size': 1000, 'difference': -72, 'noise': 0.005, 'n': 60, 'shap_error': 0.00010988664146800854}
{'sample_size': 1000, 'difference': -90, 'noise': 0.01, 'n': 60, 'shap_error': 0.00011755688149916217}
{'sample_size': 1000, 'difference': -62, 'noise': 0.05, 'n': 60, 'shap_error': 0.00020285273762941003}
{'sample_size': 1000, 'difference': -88, 'noise': 0.1, 'n': 60, 'shap_error': 0.0004183196539397942}
{'sample_size': 1000, 'difference': -58, 'noise': 0.5, 'n': 60, 'shap_error': 0.004899575824462468}
{'sample_size': 1000, 'difference': -30, 'noise': 1, 'n': 60, 'shap_error': 0.0374995907127525}
{'sample_size': 1000, 'difference': 2, 'noise': 0.0005, 'n': 60, 'shap_error': 2.8798776639643658e-09}
{'sample_size': 1000, 'difference': -116, 'noise': 0.001, 'n': 60, 'shap_error': 1.5072433916819608e-08}
{'sample_size': 1000, 'difference': -98, 'noise': 0.005, 'n': 60, 'shap_error': 3.5865562067588184e-07}
{'sample_size': 1000, 'difference': -120, 'noise': 0.01, 'n': 60, 'shap_error': 7.875301189933194e-07}
{'sample_size': 1000, 'difference': -52, 'noise': 0.05, 'n': 60, 'shap_error': 3.478828141033919e-05}
{'sample_size': 1000, 'difference': -46, 'noise': 0.1, 'n': 60, 'shap_error': 9.39968067854491e-05}
{'sample_size': 1000, 'difference': -18, 'noise': 0.5, 'n': 60, 'shap_error': 0.004546659088690125}
{'sample_size': 1000, 'difference': -62, 'noise': 1, 'n': 60, 'shap_error': 0.012983566944571501}
{'sample_size': 1000, 'difference': -90, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00015448628007651283}
{'sample_size': 1000, 'difference': -16, 'noise': 0.001, 'n': 60, 'shap_error': 0.00010894611884513997}
{'sample_size': 1000, 'difference': -90, 'noise': 0.005, 'n': 60, 'shap_error': 0.00011296751726311559}
{'sample_size': 1000, 'difference': -152, 'noise': 0.01, 'n': 60, 'shap_error': 0.00011770759689633659}
{'sample_size': 1000, 'difference': -94, 'noise': 0.05, 'n': 60, 'shap_error': 0.00015903982632103184}
{'sample_size': 1000, 'difference': -10, 'noise': 0.1, 'n': 60, 'shap_error': 0.0003236691663851969}
{'sample_size': 1000, 'difference': -58, 'noise': 0.5, 'n': 60, 'shap_error': 0.004682635160763382}
{'sample_size': 1000, 'difference': -110, 'noise': 1, 'n': 60, 'shap_error': 0.0291986520342653}
